"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.3104e-05,-3.2429e-05,0,1,0.36,0.36,0.5,0
2.3168e-05,-3.2429e-05,0,1,0.361,0.361,0.5,0
2.3232e-05,-3.2429e-05,0,1,0.362,0.362,0.5,0
2.3297e-05,-3.2429e-05,0,1,0.363,0.363,0.5,0
2.3361e-05,-3.2429e-05,0,1,0.364,0.364,0.5,0
2.3425e-05,-3.2429e-05,0,1,0.365,0.365,0.5,0
2.3489e-05,-3.2429e-05,0,1,0.366,0.366,0.5,0
2.3553e-05,-3.2429e-05,0,1,0.367,0.367,0.5,0
2.3617e-05,-3.2429e-05,0,1,0.368,0.368,0.5,0
2.3682e-05,-3.2429e-05,0,1,0.369,0.369,0.5,0
2.3746e-05,-3.2429e-05,0,1,0.37,0.37,0.5,0
2.381e-05,-3.2429e-05,0,1,0.371,0.371,0.5,0
2.3874e-05,-3.2429e-05,0,1,0.372,0.372,0.5,0
2.3938e-05,-3.2429e-05,0,1,0.373,0.373,0.5,0
2.4002e-05,-3.2429e-05,0,1,0.374,0.374,0.5,0
2.4067e-05,-3.2429e-05,0,1,0.375,0.375,0.5,0
2.4131e-05,-3.2429e-05,0,1,0.376,0.376,0.5,0
2.4195e-05,-3.2429e-05,0,1,0.377,0.377,0.5,0
2.4259e-05,-3.2429e-05,0,1,0.378,0.378,0.5,0
2.4323e-05,-3.2429e-05,0,1,0.379,0.379,0.5,0
2.4388e-05,-3.2429e-05,0,1,0.38,0.38,0.5,0
2.4452e-05,-3.2429e-05,0,1,0.381,0.381,0.5,0
2.4516e-05,-3.2429e-05,0,1,0.382,0.382,0.5,0
2.458e-05,-3.2429e-05,0,1,0.383,0.383,0.5,0
2.4644e-05,-3.2429e-05,0,1,0.384,0.384,0.5,0
2.4708e-05,-3.2429e-05,0,1,0.385,0.385,0.5,0
2.4773e-05,-3.2429e-05,0,1,0.386,0.386,0.5,0
2.4837e-05,-3.2429e-05,0,1,0.387,0.387,0.5,0
2.4901e-05,-3.2429e-05,0,1,0.388,0.388,0.5,0
2.4965e-05,-3.2429e-05,0,1,0.389,0.389,0.5,0
2.5029e-05,-3.2429e-05,0,1,0.39,0.39,0.5,0
2.5093e-05,-3.2429e-05,0,1,0.391,0.391,0.5,0
2.5158e-05,-3.2429e-05,0,1,0.392,0.392,0.5,0
2.5222e-05,-3.2429e-05,0,1,0.393,0.393,0.5,0
