"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1853e-05,-4.5803e-05,0,1,0.341,0.341,0.5,0
1.1888e-05,-4.5803e-05,0,1,0.342,0.342,0.5,0
1.1922e-05,-4.5803e-05,0,1,0.343,0.343,0.5,0
1.1957e-05,-4.5803e-05,0,1,0.344,0.344,0.5,0
1.1991e-05,-4.5803e-05,0,1,0.345,0.345,0.5,0
1.2025e-05,-4.5803e-05,0,1,0.346,0.346,0.5,0
1.206e-05,-4.5803e-05,0,1,0.347,0.347,0.5,0
1.2094e-05,-4.5803e-05,0,1,0.348,0.348,0.5,0
1.2128e-05,-4.5803e-05,0,1,0.349,0.349,0.5,0
1.2163e-05,-4.5803e-05,0,1,0.35,0.35,0.5,0
1.2197e-05,-4.5803e-05,0,1,0.351,0.351,0.5,0
1.2231e-05,-4.5803e-05,0,1,0.352,0.352,0.5,0
1.2266e-05,-4.5803e-05,0,1,0.353,0.353,0.5,0
1.23e-05,-4.5803e-05,0,1,0.354,0.354,0.5,0
1.2334e-05,-4.5803e-05,0,1,0.355,0.355,0.5,0
1.2369e-05,-4.5803e-05,0,1,0.356,0.356,0.5,0
1.2403e-05,-4.5803e-05,0,1,0.357,0.357,0.5,0
1.2437e-05,-4.5803e-05,0,1,0.358,0.358,0.5,0
1.2472e-05,-4.5803e-05,0,1,0.359,0.359,0.5,0
1.2506e-05,-4.5803e-05,0,1,0.36,0.36,0.5,0
1.254e-05,-4.5803e-05,0,1,0.361,0.361,0.5,0
1.2574e-05,-4.5803e-05,0,1,0.362,0.362,0.5,0
1.2609e-05,-4.5803e-05,0,1,0.363,0.363,0.5,0
1.2643e-05,-4.5803e-05,0,1,0.364,0.364,0.5,0
1.2677e-05,-4.5803e-05,0,1,0.365,0.365,0.5,0
1.2712e-05,-4.5803e-05,0,1,0.366,0.366,0.5,0
1.2746e-05,-4.5803e-05,0,1,0.367,0.367,0.5,0
1.278e-05,-4.5803e-05,0,1,0.368,0.368,0.5,0
1.2814e-05,-4.5803e-05,0,1,0.369,0.369,0.5,0
1.2849e-05,-4.5803e-05,0,1,0.37,0.37,0.5,0
1.2883e-05,-4.5803e-05,0,1,0.371,0.371,0.5,0
1.2917e-05,-4.5803e-05,0,1,0.372,0.372,0.5,0
1.2952e-05,-4.5803e-05,0,1,0.373,0.373,0.5,0
1.2986e-05,-4.5803e-05,0,1,0.374,0.374,0.5,0
1.302e-05,-4.5803e-05,0,1,0.375,0.375,0.5,0
1.3054e-05,-4.5803e-05,0,1,0.376,0.376,0.5,0
1.3089e-05,-4.5803e-05,0,1,0.377,0.377,0.5,0
1.3123e-05,-4.5803e-05,0,1,0.378,0.378,0.5,0
1.3157e-05,-4.5803e-05,0,1,0.379,0.379,0.5,0
1.3191e-05,-4.5803e-05,0,1,0.38,0.38,0.5,0
