"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.1454e-05,-2.9983e-05,0,1,0.348,0.5,0.348,0
2.1454e-05,-3.0069e-05,0,1,0.349,0.5,0.349,0
2.1454e-05,-3.0155e-05,0,1,0.35,0.5,0.35,0
2.1454e-05,-3.0241e-05,0,1,0.351,0.5,0.351,0
2.1454e-05,-3.0327e-05,0,1,0.352,0.5,0.352,0
2.1454e-05,-3.0413e-05,0,1,0.353,0.5,0.353,0
2.1454e-05,-3.0499e-05,0,1,0.354,0.5,0.354,0
2.1454e-05,-3.0586e-05,0,1,0.355,0.5,0.355,0
2.1454e-05,-3.0672e-05,0,1,0.356,0.5,0.356,0
2.1454e-05,-3.0758e-05,0,1,0.357,0.5,0.357,0
2.1454e-05,-3.0844e-05,0,1,0.358,0.5,0.358,0
2.1454e-05,-3.093e-05,0,1,0.359,0.5,0.359,0
2.1454e-05,-3.1016e-05,0,1,0.36,0.5,0.36,0
2.1454e-05,-3.1103e-05,0,1,0.361,0.5,0.361,0
2.1454e-05,-3.1189e-05,0,1,0.362,0.5,0.362,0
2.1454e-05,-3.1275e-05,0,1,0.363,0.5,0.363,0
2.1454e-05,-3.1361e-05,0,1,0.364,0.5,0.364,0
2.1454e-05,-3.1447e-05,0,1,0.365,0.5,0.365,0
2.1454e-05,-3.1533e-05,0,1,0.366,0.5,0.366,0
2.1454e-05,-3.162e-05,0,1,0.367,0.5,0.367,0
2.1454e-05,-3.1706e-05,0,1,0.368,0.5,0.368,0
2.1454e-05,-3.1792e-05,0,1,0.369,0.5,0.369,0
2.1454e-05,-3.1878e-05,0,1,0.37,0.5,0.37,0
2.1454e-05,-3.1964e-05,0,1,0.371,0.5,0.371,0
2.1454e-05,-3.205e-05,0,1,0.372,0.5,0.372,0
2.1454e-05,-3.2136e-05,0,1,0.373,0.5,0.373,0
2.1454e-05,-3.2223e-05,0,1,0.374,0.5,0.374,0
2.1454e-05,-3.2309e-05,0,1,0.375,0.5,0.375,0
2.1454e-05,-3.2395e-05,0,1,0.376,0.5,0.376,0
2.1454e-05,-3.2481e-05,0,1,0.377,0.5,0.377,0
