"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0041783,-0.011862,0,1,0.128,0.128,0.2,0
-0.0042042,-0.011864,0,1,0.129,0.129,0.2,0
-0.0042301,-0.011865,0,1,0.13,0.13,0.2,0
-0.0042559,-0.011867,0,1,0.131,0.131,0.2,0
-0.0042818,-0.011868,0,1,0.132,0.132,0.2,0
-0.0043077,-0.011869,0,1,0.133,0.133,0.2,0
-0.0043335,-0.011871,0,1,0.134,0.134,0.2,0
-0.0043594,-0.011872,0,1,0.135,0.135,0.2,0
-0.0043853,-0.011874,0,1,0.136,0.136,0.2,0
-0.0044111,-0.011875,0,1,0.137,0.137,0.2,0
-0.004437,-0.011876,0,1,0.138,0.138,0.2,0
-0.0044629,-0.011878,0,1,0.139,0.139,0.2,0
-0.0044887,-0.011879,0,1,0.14,0.14,0.2,0
-0.0045146,-0.011881,0,1,0.141,0.141,0.2,0
-0.0045405,-0.011882,0,1,0.142,0.142,0.2,0
-0.0045663,-0.011883,0,1,0.143,0.143,0.2,0
-0.0045922,-0.011885,0,1,0.144,0.144,0.2,0
-0.0046181,-0.011886,0,1,0.145,0.145,0.2,0
-0.0046439,-0.011888,0,1,0.146,0.146,0.2,0
-0.0046698,-0.011889,0,1,0.147,0.147,0.2,0
-0.0046957,-0.01189,0,1,0.148,0.148,0.2,0
-0.0047215,-0.011892,0,1,0.149,0.149,0.2,0
-0.0047474,-0.011893,0,1,0.15,0.15,0.2,0
-0.0047726,-0.011894,0,1,0.151,0.151,0.2,0
-0.0047945,-0.011895,0,1,0.152,0.152,0.2,0
-0.0048165,-0.011896,0,1,0.153,0.153,0.2,0
-0.0048385,-0.011896,0,1,0.154,0.154,0.2,0
-0.0048605,-0.011897,0,1,0.155,0.155,0.2,0
-0.0048825,-0.011898,0,1,0.156,0.156,0.2,0
-0.0049045,-0.011898,0,1,0.157,0.157,0.2,0
-0.0049265,-0.011899,0,1,0.158,0.158,0.2,0
-0.0049485,-0.0119,0,1,0.159,0.159,0.2,0
-0.0049705,-0.0119,0,1,0.16,0.16,0.2,0
-0.0049925,-0.011901,0,1,0.161,0.161,0.2,0
-0.0050145,-0.011902,0,1,0.162,0.162,0.2,0
-0.0050365,-0.011902,0,1,0.163,0.163,0.2,0
-0.0050585,-0.011903,0,1,0.164,0.164,0.2,0
-0.0050805,-0.011904,0,1,0.165,0.165,0.2,0
-0.0051024,-0.011904,0,1,0.166,0.166,0.2,0
-0.0051244,-0.011905,0,1,0.167,0.167,0.2,0
-0.0051464,-0.011906,0,1,0.168,0.168,0.2,0
-0.0051684,-0.011907,0,1,0.169,0.169,0.2,0
-0.0051904,-0.011907,0,1,0.17,0.17,0.2,0
-0.0052124,-0.011908,0,1,0.171,0.171,0.2,0
-0.0052344,-0.011909,0,1,0.172,0.172,0.2,0
-0.0052564,-0.011909,0,1,0.173,0.173,0.2,0
-0.0052784,-0.01191,0,1,0.174,0.174,0.2,0
-0.0053004,-0.011911,0,1,0.175,0.175,0.2,0
-0.0053224,-0.011911,0,1,0.176,0.176,0.2,0
-0.0053444,-0.011912,0,1,0.177,0.177,0.2,0
-0.0053664,-0.011913,0,1,0.178,0.178,0.2,0
-0.0053884,-0.011913,0,1,0.179,0.179,0.2,0
-0.0054103,-0.011914,0,1,0.18,0.18,0.2,0
-0.0054323,-0.011915,0,1,0.181,0.181,0.2,0
-0.0054543,-0.011915,0,1,0.182,0.182,0.2,0
-0.0054763,-0.011916,0,1,0.183,0.183,0.2,0
-0.0054983,-0.011917,0,1,0.184,0.184,0.2,0
-0.0055203,-0.011917,0,1,0.185,0.185,0.2,0
-0.0055401,-0.011918,0,1,0.186,0.186,0.2,0
-0.0055582,-0.011918,0,1,0.187,0.187,0.2,0
-0.0055763,-0.011918,0,1,0.188,0.188,0.2,0
-0.0055944,-0.011918,0,1,0.189,0.189,0.2,0
-0.0056124,-0.011918,0,1,0.19,0.19,0.2,0
-0.0056305,-0.011918,0,1,0.191,0.191,0.2,0
-0.0056486,-0.011918,0,1,0.192,0.192,0.2,0
-0.0056667,-0.011918,0,1,0.193,0.193,0.2,0
-0.0056847,-0.011918,0,1,0.194,0.194,0.2,0
-0.0057028,-0.011918,0,1,0.195,0.195,0.2,0
-0.0057209,-0.011918,0,1,0.196,0.196,0.2,0
-0.005739,-0.011918,0,1,0.197,0.197,0.2,0
-0.005757,-0.011918,0,1,0.198,0.198,0.2,0
-0.0057751,-0.011918,0,1,0.199,0.199,0.2,0
-0.0057932,-0.011918,0,1,0.2,0.2,0.2,0
-0.0058113,-0.011918,0,1,0.201,0.201,0.2,0
-0.0058293,-0.011918,0,1,0.202,0.202,0.2,0
-0.0058474,-0.011918,0,1,0.203,0.203,0.2,0
-0.0058655,-0.011918,0,1,0.204,0.204,0.2,0
-0.0058836,-0.011918,0,1,0.205,0.205,0.2,0
-0.0059017,-0.011918,0,1,0.206,0.206,0.2,0
-0.0059197,-0.011918,0,1,0.207,0.207,0.2,0
-0.0059378,-0.011918,0,1,0.208,0.208,0.2,0
-0.0059559,-0.011918,0,1,0.209,0.209,0.2,0
-0.005974,-0.011918,0,1,0.21,0.21,0.2,0
-0.005992,-0.011918,0,1,0.211,0.211,0.2,0
-0.0060101,-0.011918,0,1,0.212,0.212,0.2,0
-0.0060282,-0.011918,0,1,0.213,0.213,0.2,0
-0.0060463,-0.011918,0,1,0.214,0.214,0.2,0
-0.0060643,-0.011918,0,1,0.215,0.215,0.2,0
-0.0060824,-0.011918,0,1,0.216,0.216,0.2,0
-0.0061005,-0.011918,0,1,0.217,0.217,0.2,0
-0.0061186,-0.011918,0,1,0.218,0.218,0.2,0
-0.0061366,-0.011918,0,1,0.219,0.219,0.2,0
-0.0061547,-0.011918,0,1,0.22,0.22,0.2,0
-0.0061728,-0.011918,0,1,0.221,0.221,0.2,0
-0.0061909,-0.011918,0,1,0.222,0.222,0.2,0
-0.006209,-0.011918,0,1,0.223,0.223,0.2,0
-0.0062252,-0.011917,0,1,0.224,0.224,0.2,0
-0.0062393,-0.011916,0,1,0.225,0.225,0.2,0
-0.0062534,-0.011915,0,1,0.226,0.226,0.2,0
-0.0062675,-0.011914,0,1,0.227,0.227,0.2,0
-0.0062816,-0.011913,0,1,0.228,0.228,0.2,0
-0.0062957,-0.011911,0,1,0.229,0.229,0.2,0
-0.0063098,-0.01191,0,1,0.23,0.23,0.2,0
-0.0063239,-0.011909,0,1,0.231,0.231,0.2,0
-0.006338,-0.011908,0,1,0.232,0.232,0.2,0
-0.0063521,-0.011907,0,1,0.233,0.233,0.2,0
-0.0063662,-0.011906,0,1,0.234,0.234,0.2,0
-0.0063803,-0.011905,0,1,0.235,0.235,0.2,0
-0.0063944,-0.011903,0,1,0.236,0.236,0.2,0
-0.0064085,-0.011902,0,1,0.237,0.237,0.2,0
-0.0064226,-0.011901,0,1,0.238,0.238,0.2,0
-0.0064367,-0.0119,0,1,0.239,0.239,0.2,0
-0.0064508,-0.011899,0,1,0.24,0.24,0.2,0
-0.0064648,-0.011898,0,1,0.241,0.241,0.2,0
-0.0064789,-0.011897,0,1,0.242,0.242,0.2,0
-0.006493,-0.011895,0,1,0.243,0.243,0.2,0
-0.0065071,-0.011894,0,1,0.244,0.244,0.2,0
-0.0065212,-0.011893,0,1,0.245,0.245,0.2,0
-0.0065353,-0.011892,0,1,0.246,0.246,0.2,0
-0.0065494,-0.011891,0,1,0.247,0.247,0.2,0
-0.0065635,-0.01189,0,1,0.248,0.248,0.2,0
-0.0065776,-0.011889,0,1,0.249,0.249,0.2,0
-0.0065917,-0.011887,0,1,0.25,0.25,0.2,0
-0.0066058,-0.011886,0,1,0.251,0.251,0.2,0
-0.0066199,-0.011885,0,1,0.252,0.252,0.2,0
-0.006634,-0.011884,0,1,0.253,0.253,0.2,0
-0.0066481,-0.011883,0,1,0.254,0.254,0.2,0
-0.0066622,-0.011882,0,1,0.255,0.255,0.2,0
-0.0066763,-0.011881,0,1,0.256,0.256,0.2,0
-0.0066904,-0.011879,0,1,0.257,0.257,0.2,0
-0.0067045,-0.011878,0,1,0.258,0.258,0.2,0
-0.0067186,-0.011877,0,1,0.259,0.259,0.2,0
-0.0067327,-0.011876,0,1,0.26,0.26,0.2,0
-0.0067468,-0.011875,0,1,0.261,0.261,0.2,0
-0.0067609,-0.011874,0,1,0.262,0.262,0.2,0
-0.006775,-0.011873,0,1,0.263,0.263,0.2,0
-0.0067891,-0.011872,0,1,0.264,0.264,0.2,0
-0.0068032,-0.01187,0,1,0.265,0.265,0.2,0
-0.0068149,-0.011869,0,1,0.266,0.266,0.2,0
-0.0068246,-0.011867,0,1,0.267,0.267,0.2,0
-0.0068344,-0.011865,0,1,0.268,0.268,0.2,0
-0.0068442,-0.011863,0,1,0.269,0.269,0.2,0
-0.006854,-0.011861,0,1,0.27,0.27,0.2,0
-0.0068637,-0.011859,0,1,0.271,0.271,0.2,0
-0.0068735,-0.011857,0,1,0.272,0.272,0.2,0
-0.0068833,-0.011855,0,1,0.273,0.273,0.2,0
-0.006893,-0.011853,0,1,0.274,0.274,0.2,0
-0.0069028,-0.011852,0,1,0.275,0.275,0.2,0
-0.0069126,-0.01185,0,1,0.276,0.276,0.2,0
-0.0069224,-0.011848,0,1,0.277,0.277,0.2,0
-0.0069321,-0.011846,0,1,0.278,0.278,0.2,0
-0.0069419,-0.011844,0,1,0.279,0.279,0.2,0
-0.0069517,-0.011842,0,1,0.28,0.28,0.2,0
-0.0069614,-0.01184,0,1,0.281,0.281,0.2,0
-0.0069712,-0.011838,0,1,0.282,0.282,0.2,0
-0.006981,-0.011836,0,1,0.283,0.283,0.2,0
-0.0069908,-0.011834,0,1,0.284,0.284,0.2,0
-0.0070005,-0.011832,0,1,0.285,0.285,0.2,0
-0.0070103,-0.01183,0,1,0.286,0.286,0.2,0
-0.0070201,-0.011829,0,1,0.287,0.287,0.2,0
-0.0070298,-0.011827,0,1,0.288,0.288,0.2,0
-0.0070396,-0.011825,0,1,0.289,0.289,0.2,0
-0.0070494,-0.011823,0,1,0.29,0.29,0.2,0
-0.0070592,-0.011821,0,1,0.291,0.291,0.2,0
-0.0070689,-0.011819,0,1,0.292,0.292,0.2,0
-0.0070787,-0.011817,0,1,0.293,0.293,0.2,0
-0.0070885,-0.011815,0,1,0.294,0.294,0.2,0
-0.0070982,-0.011813,0,1,0.295,0.295,0.2,0
-0.007108,-0.011811,0,1,0.296,0.296,0.2,0
-0.0071178,-0.011809,0,1,0.297,0.297,0.2,0
-0.0071276,-0.011807,0,1,0.298,0.298,0.2,0
-0.0071373,-0.011806,0,1,0.299,0.299,0.2,0
-0.0071471,-0.011804,0,1,0.3,0.3,0.2,0
-0.0071569,-0.011802,0,1,0.301,0.301,0.2,0
-0.0071667,-0.0118,0,1,0.302,0.302,0.2,0
-0.0071764,-0.011798,0,1,0.303,0.303,0.2,0
-0.0071862,-0.011796,0,1,0.304,0.304,0.2,0
-0.007196,-0.011794,0,1,0.305,0.305,0.2,0
-0.0072057,-0.011792,0,1,0.306,0.306,0.2,0
-0.0072155,-0.01179,0,1,0.307,0.307,0.2,0
-0.0072253,-0.011788,0,1,0.308,0.308,0.2,0
-0.0072351,-0.011786,0,1,0.309,0.309,0.2,0
-0.0072448,-0.011785,0,1,0.31,0.31,0.2,0
-0.0072546,-0.011783,0,1,0.311,0.311,0.2,0
-0.0072624,-0.01178,0,1,0.312,0.312,0.2,0
-0.0072682,-0.011778,0,1,0.313,0.313,0.2,0
-0.0072739,-0.011775,0,1,0.314,0.314,0.2,0
-0.0072796,-0.011772,0,1,0.315,0.315,0.2,0
-0.0072853,-0.011769,0,1,0.316,0.316,0.2,0
-0.007291,-0.011766,0,1,0.317,0.317,0.2,0
-0.0072967,-0.011764,0,1,0.318,0.318,0.2,0
-0.0073024,-0.011761,0,1,0.319,0.319,0.2,0
-0.0073081,-0.011758,0,1,0.32,0.32,0.2,0
-0.0073138,-0.011755,0,1,0.321,0.321,0.2,0
-0.0073195,-0.011753,0,1,0.322,0.322,0.2,0
-0.0073252,-0.01175,0,1,0.323,0.323,0.2,0
-0.0073309,-0.011747,0,1,0.324,0.324,0.2,0
-0.0073366,-0.011744,0,1,0.325,0.325,0.2,0
-0.0073423,-0.011742,0,1,0.326,0.326,0.2,0
-0.007348,-0.011739,0,1,0.327,0.327,0.2,0
-0.0073537,-0.011736,0,1,0.328,0.328,0.2,0
-0.0073595,-0.011733,0,1,0.329,0.329,0.2,0
-0.0073652,-0.011731,0,1,0.33,0.33,0.2,0
-0.0073709,-0.011728,0,1,0.331,0.331,0.2,0
-0.0073766,-0.011725,0,1,0.332,0.332,0.2,0
-0.0073823,-0.011722,0,1,0.333,0.333,0.2,0
-0.007388,-0.01172,0,1,0.334,0.334,0.2,0
-0.0073937,-0.011717,0,1,0.335,0.335,0.2,0
-0.0073994,-0.011714,0,1,0.336,0.336,0.2,0
-0.0074051,-0.011711,0,1,0.337,0.337,0.2,0
-0.0074108,-0.011709,0,1,0.338,0.338,0.2,0
-0.0074165,-0.011706,0,1,0.339,0.339,0.2,0
-0.0074222,-0.011703,0,1,0.34,0.34,0.2,0
-0.0074279,-0.0117,0,1,0.341,0.341,0.2,0
-0.0074336,-0.011698,0,1,0.342,0.342,0.2,0
-0.0074393,-0.011695,0,1,0.343,0.343,0.2,0
-0.007445,-0.011692,0,1,0.344,0.344,0.2,0
-0.0074507,-0.011689,0,1,0.345,0.345,0.2,0
-0.0074565,-0.011687,0,1,0.346,0.346,0.2,0
-0.0074622,-0.011684,0,1,0.347,0.347,0.2,0
-0.0074679,-0.011681,0,1,0.348,0.348,0.2,0
-0.0074736,-0.011678,0,1,0.349,0.349,0.2,0
-0.0074793,-0.011676,0,1,0.35,0.35,0.2,0
-0.007485,-0.011673,0,1,0.351,0.351,0.2,0
-0.0074907,-0.01167,0,1,0.352,0.352,0.2,0
-0.0074964,-0.011667,0,1,0.353,0.353,0.2,0
-0.0075021,-0.011664,0,1,0.354,0.354,0.2,0
-0.0075078,-0.011662,0,1,0.355,0.355,0.2,0
-0.0075135,-0.011659,0,1,0.356,0.356,0.2,0
-0.0075192,-0.011656,0,1,0.357,0.357,0.2,0
-0.0075249,-0.011653,0,1,0.358,0.358,0.2,0
-0.0075306,-0.011651,0,1,0.359,0.359,0.2,0
-0.0075363,-0.011648,0,1,0.36,0.36,0.2,0
-0.007542,-0.011645,0,1,0.361,0.361,0.2,0
-0.0075478,-0.011642,0,1,0.362,0.362,0.2,0
-0.0075502,-0.011639,0,1,0.363,0.363,0.2,0
-0.0075516,-0.011636,0,1,0.364,0.364,0.2,0
-0.0075531,-0.011632,0,1,0.365,0.365,0.2,0
-0.0075546,-0.011629,0,1,0.366,0.366,0.2,0
-0.007556,-0.011626,0,1,0.367,0.367,0.2,0
-0.0075575,-0.011622,0,1,0.368,0.368,0.2,0
-0.007559,-0.011619,0,1,0.369,0.369,0.2,0
-0.0075604,-0.011615,0,1,0.37,0.37,0.2,0
-0.0075619,-0.011612,0,1,0.371,0.371,0.2,0
-0.0075634,-0.011609,0,1,0.372,0.372,0.2,0
-0.0075648,-0.011605,0,1,0.373,0.373,0.2,0
-0.0075663,-0.011602,0,1,0.374,0.374,0.2,0
-0.0075678,-0.011598,0,1,0.375,0.375,0.2,0
-0.0075692,-0.011595,0,1,0.376,0.376,0.2,0
-0.0075707,-0.011592,0,1,0.377,0.377,0.2,0
-0.0075722,-0.011588,0,1,0.378,0.378,0.2,0
-0.0075736,-0.011585,0,1,0.379,0.379,0.2,0
-0.0075751,-0.011581,0,1,0.38,0.38,0.2,0
-0.0075766,-0.011578,0,1,0.381,0.381,0.2,0
-0.007578,-0.011575,0,1,0.382,0.382,0.2,0
-0.0075795,-0.011571,0,1,0.383,0.383,0.2,0
-0.007581,-0.011568,0,1,0.384,0.384,0.2,0
-0.0075824,-0.011565,0,1,0.385,0.385,0.2,0
-0.0075839,-0.011561,0,1,0.386,0.386,0.2,0
-0.0075853,-0.011558,0,1,0.387,0.387,0.2,0
-0.0075868,-0.011554,0,1,0.388,0.388,0.2,0
-0.0075883,-0.011551,0,1,0.389,0.389,0.2,0
-0.0075897,-0.011548,0,1,0.39,0.39,0.2,0
-0.0075912,-0.011544,0,1,0.391,0.391,0.2,0
-0.0075927,-0.011541,0,1,0.392,0.392,0.2,0
-0.0075941,-0.011537,0,1,0.393,0.393,0.2,0
-0.0075956,-0.011534,0,1,0.394,0.394,0.2,0
-0.0075971,-0.011531,0,1,0.395,0.395,0.2,0
-0.0075985,-0.011527,0,1,0.396,0.396,0.2,0
-0.0076,-0.011524,0,1,0.397,0.397,0.2,0
-0.0076015,-0.01152,0,1,0.398,0.398,0.2,0
-0.0076029,-0.011517,0,1,0.399,0.399,0.2,0
-0.0076044,-0.011514,0,1,0.4,0.4,0.2,0
-0.0076059,-0.01151,0,1,0.401,0.401,0.2,0
-0.0076073,-0.011507,0,1,0.402,0.402,0.2,0
-0.0076088,-0.011503,0,1,0.403,0.403,0.2,0
-0.0076103,-0.0115,0,1,0.404,0.404,0.2,0
-0.0076117,-0.011497,0,1,0.405,0.405,0.2,0
-0.0076132,-0.011493,0,1,0.406,0.406,0.2,0
-0.0076147,-0.01149,0,1,0.407,0.407,0.2,0
-0.0076161,-0.011486,0,1,0.408,0.408,0.2,0
-0.0076176,-0.011483,0,1,0.409,0.409,0.2,0
-0.0076191,-0.01148,0,1,0.41,0.41,0.2,0
-0.0076205,-0.011476,0,1,0.411,0.411,0.2,0
-0.007622,-0.011473,0,1,0.412,0.412,0.2,0
-0.0076234,-0.011469,0,1,0.413,0.413,0.2,0
-0.0076249,-0.011466,0,1,0.414,0.414,0.2,0
-0.0076264,-0.011463,0,1,0.415,0.415,0.2,0
-0.0076278,-0.011459,0,1,0.416,0.416,0.2,0
-0.0076293,-0.011456,0,1,0.417,0.417,0.2,0
-0.0076308,-0.011452,0,1,0.418,0.418,0.2,0
-0.0076281,-0.011449,0,1,0.419,0.419,0.2,0
-0.0076253,-0.011445,0,1,0.42,0.42,0.2,0
-0.0076226,-0.011441,0,1,0.421,0.421,0.2,0
-0.0076199,-0.011437,0,1,0.422,0.422,0.2,0
-0.0076172,-0.011433,0,1,0.423,0.423,0.2,0
-0.0076145,-0.011429,0,1,0.424,0.424,0.2,0
-0.0076118,-0.011425,0,1,0.425,0.425,0.2,0
-0.0076091,-0.011421,0,1,0.426,0.426,0.2,0
-0.0076064,-0.011417,0,1,0.427,0.427,0.2,0
-0.0076037,-0.011413,0,1,0.428,0.428,0.2,0
-0.007601,-0.011409,0,1,0.429,0.429,0.2,0
-0.0075983,-0.011405,0,1,0.43,0.43,0.2,0
-0.0075956,-0.011401,0,1,0.431,0.431,0.2,0
-0.0075929,-0.011397,0,1,0.432,0.432,0.2,0
-0.0075902,-0.011393,0,1,0.433,0.433,0.2,0
-0.0075875,-0.011389,0,1,0.434,0.434,0.2,0
-0.0075848,-0.011385,0,1,0.435,0.435,0.2,0
-0.0075821,-0.011381,0,1,0.436,0.436,0.2,0
-0.0075794,-0.011377,0,1,0.437,0.437,0.2,0
-0.0075767,-0.011373,0,1,0.438,0.438,0.2,0
-0.007574,-0.011369,0,1,0.439,0.439,0.2,0
-0.0075712,-0.011365,0,1,0.44,0.44,0.2,0
-0.0075685,-0.011361,0,1,0.441,0.441,0.2,0
-0.0075658,-0.011357,0,1,0.442,0.442,0.2,0
-0.0075631,-0.011353,0,1,0.443,0.443,0.2,0
-0.0075604,-0.011349,0,1,0.444,0.444,0.2,0
-0.0075577,-0.011345,0,1,0.445,0.445,0.2,0
-0.007555,-0.011341,0,1,0.446,0.446,0.2,0
-0.0075523,-0.011337,0,1,0.447,0.447,0.2,0
-0.0075496,-0.011333,0,1,0.448,0.448,0.2,0
-0.0075469,-0.011329,0,1,0.449,0.449,0.2,0
-0.0075442,-0.011325,0,1,0.45,0.45,0.2,0
-0.0075415,-0.011321,0,1,0.451,0.451,0.2,0
-0.0075388,-0.011317,0,1,0.452,0.452,0.2,0
-0.0075361,-0.011313,0,1,0.453,0.453,0.2,0
-0.0075334,-0.011309,0,1,0.454,0.454,0.2,0
-0.0075307,-0.011305,0,1,0.455,0.455,0.2,0
-0.007528,-0.011301,0,1,0.456,0.456,0.2,0
-0.0075253,-0.011297,0,1,0.457,0.457,0.2,0
-0.0075226,-0.011293,0,1,0.458,0.458,0.2,0
-0.0075199,-0.011289,0,1,0.459,0.459,0.2,0
-0.0075171,-0.011285,0,1,0.46,0.46,0.2,0
-0.0075144,-0.011281,0,1,0.461,0.461,0.2,0
-0.0075117,-0.011277,0,1,0.462,0.462,0.2,0
-0.007509,-0.011273,0,1,0.463,0.463,0.2,0
-0.0075063,-0.011269,0,1,0.464,0.464,0.2,0
-0.0075036,-0.011265,0,1,0.465,0.465,0.2,0
-0.0075009,-0.011261,0,1,0.466,0.466,0.2,0
-0.0074982,-0.011257,0,1,0.467,0.467,0.2,0
-0.0074955,-0.011254,0,1,0.468,0.468,0.2,0
-0.0074928,-0.01125,0,1,0.469,0.469,0.2,0
-0.0074901,-0.011246,0,1,0.47,0.47,0.2,0
-0.0074874,-0.011242,0,1,0.471,0.471,0.2,0
-0.0074847,-0.011238,0,1,0.472,0.472,0.2,0
-0.007482,-0.011234,0,1,0.473,0.473,0.2,0
-0.0074793,-0.01123,0,1,0.474,0.474,0.2,0
-0.0074766,-0.011226,0,1,0.475,0.475,0.2,0
-0.0074739,-0.011222,0,1,0.476,0.476,0.2,0
-0.0074712,-0.011218,0,1,0.477,0.477,0.2,0
-0.0074685,-0.011214,0,1,0.478,0.478,0.2,0
-0.0074658,-0.01121,0,1,0.479,0.479,0.2,0
-0.0074605,-0.011206,0,1,0.48,0.48,0.2,0
-0.007454,-0.011202,0,1,0.481,0.481,0.2,0
-0.0074475,-0.011198,0,1,0.482,0.482,0.2,0
-0.007441,-0.011194,0,1,0.483,0.483,0.2,0
-0.0074345,-0.01119,0,1,0.484,0.484,0.2,0
-0.007428,-0.011186,0,1,0.485,0.485,0.2,0
-0.0074215,-0.011182,0,1,0.486,0.486,0.2,0
-0.007415,-0.011178,0,1,0.487,0.487,0.2,0
-0.0074085,-0.011174,0,1,0.488,0.488,0.2,0
-0.007402,-0.01117,0,1,0.489,0.489,0.2,0
-0.0073955,-0.011166,0,1,0.49,0.49,0.2,0
-0.007389,-0.011162,0,1,0.491,0.491,0.2,0
-0.0073824,-0.011158,0,1,0.492,0.492,0.2,0
-0.0073759,-0.011154,0,1,0.493,0.493,0.2,0
-0.0073694,-0.01115,0,1,0.494,0.494,0.2,0
-0.0073629,-0.011146,0,1,0.495,0.495,0.2,0
-0.0073564,-0.011142,0,1,0.496,0.496,0.2,0
-0.0073499,-0.011138,0,1,0.497,0.497,0.2,0
-0.0073434,-0.011134,0,1,0.498,0.498,0.2,0
-0.0073369,-0.01113,0,1,0.499,0.499,0.2,0
-0.0073304,-0.011126,0,1,0.5,0.5,0.2,0
-0.0073239,-0.011122,0,1,0.501,0.501,0.2,0
-0.0073174,-0.011118,0,1,0.502,0.502,0.2,0
-0.0073108,-0.011114,0,1,0.503,0.503,0.2,0
-0.0073043,-0.01111,0,1,0.504,0.504,0.2,0
-0.0072978,-0.011106,0,1,0.505,0.505,0.2,0
-0.0072913,-0.011102,0,1,0.506,0.506,0.2,0
-0.0072848,-0.011098,0,1,0.507,0.507,0.2,0
-0.0072783,-0.011094,0,1,0.508,0.508,0.2,0
-0.0072718,-0.01109,0,1,0.509,0.509,0.2,0
-0.0072653,-0.011086,0,1,0.51,0.51,0.2,0
-0.0072588,-0.011082,0,1,0.511,0.511,0.2,0
-0.0072523,-0.011078,0,1,0.512,0.512,0.2,0
-0.0072458,-0.011074,0,1,0.513,0.513,0.2,0
-0.0072392,-0.011069,0,1,0.514,0.514,0.2,0
-0.0072327,-0.011065,0,1,0.515,0.515,0.2,0
-0.0072262,-0.011061,0,1,0.516,0.516,0.2,0
-0.0072197,-0.011057,0,1,0.517,0.517,0.2,0
-0.0072132,-0.011053,0,1,0.518,0.518,0.2,0
-0.0072067,-0.011049,0,1,0.519,0.519,0.2,0
-0.0072002,-0.011045,0,1,0.52,0.52,0.2,0
-0.0071937,-0.011041,0,1,0.521,0.521,0.2,0
-0.0071872,-0.011037,0,1,0.522,0.522,0.2,0
-0.0071807,-0.011033,0,1,0.523,0.523,0.2,0
-0.0071742,-0.011029,0,1,0.524,0.524,0.2,0
-0.0071677,-0.011025,0,1,0.525,0.525,0.2,0
-0.0071611,-0.011021,0,1,0.526,0.526,0.2,0
-0.0071546,-0.011017,0,1,0.527,0.527,0.2,0
-0.0071481,-0.011013,0,1,0.528,0.528,0.2,0
-0.0071416,-0.011009,0,1,0.529,0.529,0.2,0
-0.0071351,-0.011005,0,1,0.53,0.53,0.2,0
-0.0071286,-0.011001,0,1,0.531,0.531,0.2,0
-0.0071221,-0.010997,0,1,0.532,0.532,0.2,0
-0.0071156,-0.010993,0,1,0.533,0.533,0.2,0
-0.0071091,-0.010989,0,1,0.534,0.534,0.2,0
-0.0071026,-0.010985,0,1,0.535,0.535,0.2,0
-0.0070961,-0.010981,0,1,0.536,0.536,0.2,0
-0.0070895,-0.010977,0,1,0.537,0.537,0.2,0
-0.007083,-0.010973,0,1,0.538,0.538,0.2,0
-0.0070765,-0.010969,0,1,0.539,0.539,0.2,0
-0.00707,-0.010965,0,1,0.54,0.54,0.2,0
-0.0070635,-0.010961,0,1,0.541,0.541,0.2,0
-0.007057,-0.010957,0,1,0.542,0.542,0.2,0
-0.0070505,-0.010953,0,1,0.543,0.543,0.2,0
-0.007044,-0.010949,0,1,0.544,0.544,0.2,0
-0.0070375,-0.010945,0,1,0.545,0.545,0.2,0
-0.007031,-0.010941,0,1,0.546,0.546,0.2,0
-0.0070238,-0.010937,0,1,0.547,0.547,0.2,0
-0.0070138,-0.010933,0,1,0.548,0.548,0.2,0
-0.0070038,-0.010929,0,1,0.549,0.549,0.2,0
-0.0069938,-0.010925,0,1,0.55,0.55,0.2,0
-0.0069838,-0.010921,0,1,0.551,0.551,0.2,0
-0.0069738,-0.010917,0,1,0.552,0.552,0.2,0
-0.0069638,-0.010913,0,1,0.553,0.553,0.2,0
-0.0069538,-0.010908,0,1,0.554,0.554,0.2,0
-0.0069438,-0.010904,0,1,0.555,0.555,0.2,0
-0.0069338,-0.0109,0,1,0.556,0.556,0.2,0
-0.0069238,-0.010896,0,1,0.557,0.557,0.2,0
-0.0069138,-0.010892,0,1,0.558,0.558,0.2,0
-0.0069038,-0.010888,0,1,0.559,0.559,0.2,0
-0.0068938,-0.010884,0,1,0.56,0.56,0.2,0
-0.0068838,-0.01088,0,1,0.561,0.561,0.2,0
-0.0068738,-0.010875,0,1,0.562,0.562,0.2,0
-0.0068637,-0.010871,0,1,0.563,0.563,0.2,0
-0.0068537,-0.010867,0,1,0.564,0.564,0.2,0
-0.0068437,-0.010863,0,1,0.565,0.565,0.2,0
-0.0068337,-0.010859,0,1,0.566,0.566,0.2,0
-0.0068237,-0.010855,0,1,0.567,0.567,0.2,0
-0.0068137,-0.010851,0,1,0.568,0.568,0.2,0
-0.0068037,-0.010847,0,1,0.569,0.569,0.2,0
-0.0067937,-0.010843,0,1,0.57,0.57,0.2,0
-0.0067837,-0.010838,0,1,0.571,0.571,0.2,0
-0.0067737,-0.010834,0,1,0.572,0.572,0.2,0
-0.0067637,-0.01083,0,1,0.573,0.573,0.2,0
-0.0067537,-0.010826,0,1,0.574,0.574,0.2,0
-0.0067437,-0.010822,0,1,0.575,0.575,0.2,0
-0.0067337,-0.010818,0,1,0.576,0.576,0.2,0
-0.0067237,-0.010814,0,1,0.577,0.577,0.2,0
-0.0067137,-0.01081,0,1,0.578,0.578,0.2,0
