"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0010815,-0.019407,0,1,0.901,0.901,0.2,0
-0.0010705,-0.019407,0,1,0.902,0.902,0.2,0
-0.0010596,-0.019406,0,1,0.903,0.903,0.2,0
-0.0010487,-0.019406,0,1,0.904,0.904,0.2,0
-0.0010378,-0.019405,0,1,0.905,0.905,0.2,0
-0.0010269,-0.019405,0,1,0.906,0.906,0.2,0
-0.0010159,-0.019404,0,1,0.907,0.907,0.2,0
-0.001005,-0.019404,0,1,0.908,0.908,0.2,0
-0.00099408,-0.019403,0,1,0.909,0.909,0.2,0
-0.00098316,-0.019403,0,1,0.91,0.91,0.2,0
-0.00097223,-0.019402,0,1,0.911,0.911,0.2,0
-0.00096131,-0.019402,0,1,0.912,0.912,0.2,0
-0.00095038,-0.019401,0,1,0.913,0.913,0.2,0
-0.00093946,-0.019401,0,1,0.914,0.914,0.2,0
-0.00092854,-0.0194,0,1,0.915,0.915,0.2,0
-0.00091761,-0.0194,0,1,0.916,0.916,0.2,0
-0.00090669,-0.019399,0,1,0.917,0.917,0.2,0
-0.00089576,-0.019399,0,1,0.918,0.918,0.2,0
-0.00088484,-0.019398,0,1,0.919,0.919,0.2,0
-0.00087392,-0.019398,0,1,0.92,0.92,0.2,0
-0.00086299,-0.019397,0,1,0.921,0.921,0.2,0
-0.00085207,-0.019397,0,1,0.922,0.922,0.2,0
-0.00084115,-0.019396,0,1,0.923,0.923,0.2,0
-0.00083022,-0.019396,0,1,0.924,0.924,0.2,0
-0.0008193,-0.019395,0,1,0.925,0.925,0.2,0
-0.00080837,-0.019395,0,1,0.926,0.926,0.2,0
-0.00079745,-0.019394,0,1,0.927,0.927,0.2,0
-0.00078653,-0.019394,0,1,0.928,0.928,0.2,0
-0.0007756,-0.019393,0,1,0.929,0.929,0.2,0
-0.00076468,-0.019393,0,1,0.93,0.93,0.2,0
-0.00075375,-0.019392,0,1,0.931,0.931,0.2,0
-0.00074283,-0.019391,0,1,0.932,0.932,0.2,0
-0.00073191,-0.019391,0,1,0.933,0.933,0.2,0
-0.00072098,-0.01939,0,1,0.934,0.934,0.2,0
-0.00071006,-0.01939,0,1,0.935,0.935,0.2,0
-0.00069913,-0.019389,0,1,0.936,0.936,0.2,0
-0.00068821,-0.019389,0,1,0.937,0.937,0.2,0
-0.00067729,-0.019388,0,1,0.938,0.938,0.2,0
-0.00066636,-0.019388,0,1,0.939,0.939,0.2,0
-0.00065544,-0.019387,0,1,0.94,0.94,0.2,0
-0.00064451,-0.019387,0,1,0.941,0.941,0.2,0
-0.00063359,-0.019386,0,1,0.942,0.942,0.2,0
-0.00062267,-0.019386,0,1,0.943,0.943,0.2,0
-0.00061174,-0.019385,0,1,0.944,0.944,0.2,0
-0.00060082,-0.019385,0,1,0.945,0.945,0.2,0
-0.00058989,-0.019384,0,1,0.946,0.946,0.2,0
-0.00057897,-0.019384,0,1,0.947,0.947,0.2,0
-0.00056805,-0.019383,0,1,0.948,0.948,0.2,0
-0.00055712,-0.019383,0,1,0.949,0.949,0.2,0
-0.0005462,-0.019382,0,1,0.95,0.95,0.2,0
-0.00053527,-0.019382,0,1,0.951,0.951,0.2,0
-0.00052435,-0.019381,0,1,0.952,0.952,0.2,0
-0.00051343,-0.019381,0,1,0.953,0.953,0.2,0
-0.0005025,-0.01938,0,1,0.954,0.954,0.2,0
-0.00049158,-0.01938,0,1,0.955,0.955,0.2,0
-0.00048065,-0.019379,0,1,0.956,0.956,0.2,0
-0.00046973,-0.019379,0,1,0.957,0.957,0.2,0
-0.00045881,-0.019378,0,1,0.958,0.958,0.2,0
-0.00044788,-0.019378,0,1,0.959,0.959,0.2,0
-0.00043696,-0.019377,0,1,0.96,0.96,0.2,0
-0.00042603,-0.019377,0,1,0.961,0.961,0.2,0
-0.00041511,-0.019376,0,1,0.962,0.962,0.2,0
-0.00040419,-0.019376,0,1,0.963,0.963,0.2,0
-0.00039326,-0.019375,0,1,0.964,0.964,0.2,0
-0.00038234,-0.019375,0,1,0.965,0.965,0.2,0
-0.00037141,-0.019374,0,1,0.966,0.966,0.2,0
-0.00036049,-0.019374,0,1,0.967,0.967,0.2,0
-0.00034957,-0.019373,0,1,0.968,0.968,0.2,0
-0.00033864,-0.019373,0,1,0.969,0.969,0.2,0
-0.00032772,-0.019372,0,1,0.97,0.97,0.2,0
-0.00031679,-0.019372,0,1,0.971,0.971,0.2,0
-0.00030587,-0.019371,0,1,0.972,0.972,0.2,0
-0.00029495,-0.019371,0,1,0.973,0.973,0.2,0
-0.00028402,-0.01937,0,1,0.974,0.974,0.2,0
-0.0002731,-0.01937,0,1,0.975,0.975,0.2,0
-0.00026217,-0.019369,0,1,0.976,0.976,0.2,0
-0.00025125,-0.019368,0,1,0.977,0.977,0.2,0
-0.00024033,-0.019368,0,1,0.978,0.978,0.2,0
-0.0002294,-0.019367,0,1,0.979,0.979,0.2,0
-0.00021848,-0.019367,0,1,0.98,0.98,0.2,0
-0.00020756,-0.019366,0,1,0.981,0.981,0.2,0
-0.00019663,-0.019366,0,1,0.982,0.982,0.2,0
-0.00018571,-0.019365,0,1,0.983,0.983,0.2,0
-0.00017478,-0.019365,0,1,0.984,0.984,0.2,0
-0.00016386,-0.019364,0,1,0.985,0.985,0.2,0
-0.00015294,-0.019364,0,1,0.986,0.986,0.2,0
-0.00014201,-0.019363,0,1,0.987,0.987,0.2,0
-0.00013109,-0.019363,0,1,0.988,0.988,0.2,0
-0.00012016,-0.019362,0,1,0.989,0.989,0.2,0
-0.00010924,-0.019362,0,1,0.99,0.99,0.2,0
-9.8316e-05,-0.019361,0,1,0.991,0.991,0.2,0
-8.7392e-05,-0.019361,0,1,0.992,0.992,0.2,0
-7.6468e-05,-0.01936,0,1,0.993,0.993,0.2,0
-6.5544e-05,-0.01936,0,1,0.994,0.994,0.2,0
-5.462e-05,-0.019359,0,1,0.995,0.995,0.2,0
-4.3696e-05,-0.019359,0,1,0.996,0.996,0.2,0
-3.2772e-05,-0.019358,0,1,0.997,0.997,0.2,0
-2.1848e-05,-0.019358,0,1,0.998,0.998,0.2,0
-1.0924e-05,-0.019357,0,1,0.999,0.999,0.2,0
0,-0.019357,0,1,1,1,0.2,0
